"case_id","abbrev","name","group_label","category","original_row_number","signal_density"
52,"IF","Interfascicular nucleus raphe","cue","MB",269,45705285.7143
52,"IPN","Interpeduncular nucleus","cue","MB",270,14132407.4074
52,"SNc","Substantia nigra, compact part","cue","MB",271,10200481.4815
52,"BAC","Bed nucleus of the anterior commissure","cue","PAL",288,17443750
52,"BST","Bed nuclei of the stria terminalis","cue","PAL",289,12644841.8675
52,"GPe","Globus pallidus, external segment","cue","PAL",291,7235838.61237
52,"GPi","Globus pallidus, internal segment","cue","PAL",292,12157372.549
52,"MSC","Medial septal complex","cue","PAL",294,7312420.42042
52,"TRS","Triangular nucleus of septum","cue","PAL",297,10873968.0851
52,"MA","Magnocellular nucleus","cue","PAL",299,6935156.02837
52,"SI","Substantia innominata","cue","PAL",300,10973638.2079
52,"LS","Lateral septal nucleus","cue","STR",303,26698283.9806
52,"SF","Septofimbrial nucleus","cue","STR",307,22916475.8065
52,"CP","Caudoputamen","cue","STR",309,20945437.8552
52,"ACB","Nucleus accumbens","cue","STR",311,19450176.9663
52,"FS","Fundus of striatum","cue","STR",312,16157298.7013
52,"OT","Olfactory tubercle","cue","STR",313,10511486.166
52,"AAA","Anterior amygdalar area","cue","STR",315,11664501.9763
52,"BA","Bed nucleus of the accessory olfactory tract","cue","STR",316,11760259.2593
52,"CEA","Central amygdalar nucleus","cue","STR",317,14427000
52,"IA","Intercalated amygdalar nucleus","cue","STR",318,15259105.8824
52,"MEA","Medial amygdalar nucleus","cue","STR",319,11992385.7143
52,"HIP","Hippocampal region","cue","CTXpl",323,12221874.4872
52,"RHP","Retrohippocampal region","cue","CTXpl",333,8104582.46169
52,"ACA","Anterior cingulate area","cue","CTXpl",343,12377604.7447
52,"AI","Agranular insular area","cue","CTXpl",354,13444572.7648
52,"AUD","Auditory areas","cue","CTXpl",370,14458006.7822
52,"ECT","Ectorhinal area","cue","CTXpl",395,13847619.7564
52,"FRP","Frontal pole, cerebral cortex","cue","CTXpl",400,6486441.86047
52,"GU","Gustatory areas","cue","CTXpl",404,14921972.2955
52,"ILA","Infralimbic area","cue","CTXpl",410,14425229.2818
52,"MO","Somatomotor areas","cue","CTXpl",415,11823925.1604
52,"ORB","Orbital area","cue","CTXpl",426,12183097.1098
52,"PERI","Perirhinal area","cue","CTXpl",442,14495280.8989
52,"PL","Prelimbic area","cue","CTXpl",447,10173195.1872
52,"PTLp","Posterior parietal association areas","cue","CTXpl",452,17656055.0373
52,"RSP","Retrosplenial area","cue","CTXpl",465,10789301.6838
52,"SS","Somatosensory areas","cue","CTXpl",481,16415523.3573
52,"TEa","Temporal association areas","cue","CTXpl",531,9837816.38225
52,"VIS","Visual areas","cue","CTXpl",537,15337175.8261
52,"VISC","Visceral area","cue","CTXpl",585,15547484.4358
52,"AOB","Accessory olfactory bulb","cue","CTXpl",592,9870700
52,"AON","Anterior olfactory nucleus","cue","CTXpl",594,16334504.6512
52,"COA","Cortical amygdalar area","cue","CTXpl",595,7042459.41124
52,"DP","Dorsal peduncular area","cue","CTXpl",598,10184484.2105
52,"MOB","Main olfactory bulb","cue","CTXpl",599,42329259.7403
52,"NLOT","Nucleus of the lateral olfactory tract","cue","CTXpl",600,10680493.3333
52,"PAA","Piriform-amygdalar area","cue","CTXpl",603,6174560.89744
52,"PIR","Piriform area","cue","CTXpl",604,10972436.7652
52,"TR","Postpiriform transition area","cue","CTXpl",605,8916810.59063
52,"TT","Taenia tecta","cue","CTXpl",606,13526466.9739
52,"BLAa","Basolateral amygdalar nucleus, anterior part","cue","CTXsp",609,12111356.1254
52,"BLAp","Basolateral amygdalar nucleus, posterior part","cue","CTXsp",610,11931038.7097
52,"BLAv","Basolateral amygdalar nucleus, ventral part","cue","CTXsp",611,9329772.72727
52,"BMA","Basomedial amygdalar nucleus","cue","CTXsp",612,11512423.5537
52,"CLA","Claustrum","cue","CTXsp",613,22128561.1814
52,"EPd","Endopiriform nucleus, dorsal part","cue","CTXsp",615,18601348.538
52,"EPv","Endopiriform nucleus, ventral part","cue","CTXsp",616,18810066.6667
52,"LA","Lateral amygdalar nucleus","cue","CTXsp",617,28325846.9751
52,"PA","Posterior amygdalar nucleus","cue","CTXsp",618,10258613.9241
53,"ACVII","Accessory facial motor nucleus","alcohol","HB",80,9605500
53,"GRN","Gigantocellular reticular nucleus","alcohol","HB",81,244296
53,"IRN","Intermediate reticular nucleus","alcohol","HB",82,181400
53,"MARN","Magnocellular reticular nucleus","alcohol","HB",83,679046.511628
53,"PARN","Parvicellular reticular nucleus","alcohol","HB",84,154689.655172
53,"VI","Abducens nucleus","alcohol","HB",85,338800
53,"VII","Facial motor nucleus","alcohol","HB",86,933390.697674
53,"VNC","Vestibular nuclei","alcohol","HB",87,580794.871795
53,"CN","Cochlear nuclei","alcohol","HB",94,2521468.42105
53,"NTB","Nucleus of the trapezoid body","alcohol","HB",97,2208828.57143
53,"B","Barrington's nucleus","alcohol","HB",101,4404600
53,"DTN","Dorsal tegmental nucleus","alcohol","HB",102,4332781.25
53,"PCG","Pontine central gray","alcohol","HB",103,3332726.14108
53,"PG","Pontine gray","alcohol","HB",104,16105263.3136
53,"PRNc","Pontine reticular nucleus, caudal part","alcohol","HB",105,6834140.08097
53,"SG","Supragenual nucleus","alcohol","HB",106,1075200
53,"SUT","Supratrigeminal nucleus","alcohol","HB",107,6144916.66667
53,"TRN","Tegmental reticular nucleus","alcohol","HB",108,15370640.3509
53,"V","Motor nucleus of trigeminal","alcohol","HB",109,4055964.49704
53,"CS","Superior central nucleus raphe","alcohol","HB",111,3781200.7722
53,"LC","Locus ceruleus","alcohol","HB",112,1175000
53,"LDT","Laterodorsal tegmental nucleus","alcohol","HB",113,11011093.0233
53,"NI","Nucleus incertus","alcohol","HB",114,6552245.28302
53,"PRNr","Pontine reticular nucleus","alcohol","HB",115,4970666.99029
53,"SLC","Subceruleus nucleus","alcohol","HB",116,8793454.54545
53,"SLD","Sublaterodorsal nucleus","alcohol","HB",117,9615482.75862
53,"NLL","Nucleus of the lateral lemniscus","alcohol","HB",119,3301214.28571
53,"PB","Parabrachial nucleus","alcohol","HB",120,6629529.7619
53,"PSV","Principal sensory nucleus of the trigeminal","alcohol","HB",121,5469732.79352
53,"SOC","Superior olivary complex","alcohol","HB",122,3031473.68421
53,"LHA","Lateral hypothalamic area","alcohol","HY",129,7442814.08451
53,"LPO","Lateral preoptic area","alcohol","HY",130,4538437.35763
53,"PST","Preparasubthalamic nucleus","alcohol","HY",131,10542000
53,"PSTN","Parasubthalamic nucleus","alcohol","HY",132,8967952.38095
53,"RCH","Retrochiasmatic area","alcohol","HY",133,197387.755102
53,"STN","Subthalamic nucleus","alcohol","HY",134,2723934.42623
53,"TU","Tuberal nucleus","alcohol","HY",135,1862541.46341
53,"ZI","Zona incerta","alcohol","HY",136,10784130.6043
53,"AHN","Anterior hypothalamic nucleus","alcohol","HY",139,2949988.47262
53,"MBO","Mammillary body","alcohol","HY",140,2003965.51724
53,"MPN","Medial preoptic nucleus","alcohol","HY",147,511235.955056
53,"PH","Posterior hypothalamic nucleus","alcohol","HY",148,10016364.5485
53,"PMv","Ventral premammillary nucleus","alcohol","HY",149,1906837.2093
53,"PVHd","Paraventricular hypothalamic nucleus, descending division","alcohol","HY",150,7548772.72727
53,"VMH","Ventromedial hypothalamic nucleus","alcohol","HY",151,461221.052632
53,"ADP","Anterodorsal preoptic nucleus","alcohol","HY",153,5189800
53,"AVP","Anteroventral preoptic nucleus","alcohol","HY",154,1653080
53,"AVPV","Anteroventral periventricular nucleus","alcohol","HY",155,290740.740741
53,"DMH","Dorsomedial nucleus of the hypothalamus","alcohol","HY",156,5928898.05825
53,"MEPO","Median preoptic nucleus","alcohol","HY",157,2455215.38462
53,"MPO","Medial preoptic area","alcohol","HY",158,1709522.66667
53,"PD","Posterodorsal preoptic nucleus","alcohol","HY",159,1829000
53,"PS","Parastrial nucleus","alcohol","HY",160,5778636.36364
53,"PVp","Periventricular hypothalamic nucleus, posterior part","alcohol","HY",161,108140.350877
53,"PVpo","Periventricular hypothalamic nucleus, preoptic part","alcohol","HY",162,661388.888889
53,"SBPV","Subparaventricular zone","alcohol","HY",163,1420369.23077
53,"SFO","Subfornical organ","alcohol","HY",164,92600
53,"VLPO","Ventrolateral preoptic nucleus","alcohol","HY",165,1103000
53,"ARH","Arcuate hypothalamic nucleus","alcohol","HY",167,122888.888889
53,"PVH","Paraventricular hypothalamic nucleus","alcohol","HY",168,2093756.30252
53,"PVa","Periventricular hypothalamic nucleus, anterior part","alcohol","HY",169,608333.333333
53,"PVi","Periventricular hypothalamic nucleus, intermediate part","alcohol","HY",170,663952.380952
53,"SO","Supraoptic nucleus","alcohol","HY",171,1518600
53,"ATN","Anterior group of the dorsal thalamus","alcohol","TH",174,5410128.0654
53,"EPI","Epithalamus","alcohol","TH",181,2644396.90722
53,"GENv","Geniculate group, ventral thalamus","alcohol","TH",184,14458207.7922
53,"ILM","Intralaminar nuclei of the dorsal thalamus","alcohol","TH",188,8026204.13437
53,"LAT","Lateral group of the dorsal thalamus","alcohol","TH",193,3632465.3706
53,"MED","Medial group of the dorsal thalamus","alcohol","TH",198,5341707.56303
53,"MTN","Midline group of the dorsal thalamus","alcohol","TH",203,16442436
53,"RT","Reticular nucleus of the thalamus","alcohol","TH",206,3937993.72385
53,"GENd","Geniculate group, dorsal thalamus","alcohol","TH",208,2387917.70574
53,"PP","Peripeduncular nucleus","alcohol","TH",211,6412187.5
53,"SPA","Subparafascicular area","alcohol","TH",212,7026238.09524
53,"SPF","Subparafascicular nucleus","alcohol","TH",213,9317722.68908
53,"VENT","Ventral group of the dorsal thalamus","alcohol","TH",216,8703246.24625
53,"CUN","Cuneiform nucleus","alcohol","MB",226,5827033.89831
53,"EW","Edinger-Westphal nucleus","alcohol","MB",227,29448181.8182
53,"III","Oculomotor nucleus","alcohol","MB",228,15997333.3333
53,"IV","Trochlear nucleus","alcohol","MB",229,22267500
53,"LT","Lateral terminal nucleus of the accessory optic tract","alcohol","MB",230,5681500
53,"MRN","Midbrain reticular nucleus","alcohol","MB",231,9641926.20321
53,"ND","Nucleus of Darkschewitsch","alcohol","MB",233,33707000
53,"PRC","Precommissural nucleus","alcohol","MB",234,14283354.8387
53,"APN","Anterior pretectal nucleus","alcohol","MB",236,9244800.9828
53,"MPT","Medial pretectal area","alcohol","MB",237,16290181.8182
53,"NOT","Nucleus of the optic tract","alcohol","MB",238,14733805.5556
53,"NPC","Nucleus of the posterior commissure","alcohol","MB",239,15849227.2727
53,"OP","Olivary pretectal nucleus","alcohol","MB",240,9794035.71429
53,"PPT","Posterior pretectal nucleus","alcohol","MB",241,14903541.6667
53,"RN","Red nucleus","alcohol","MB",242,9793987.39496
53,"RR","Midbrain reticular nucleus, retrorubral area","alcohol","MB",243,6913938.54749
53,"SCdg","Superior colliculus, motor related, deep gray layer","alcohol","MB",245,15358629.5503
53,"SCdw","Superior colliculus, motor related, deep white layer","alcohol","MB",246,10157952.381
53,"SCig","Superior colliculus, motor related, intermediate gray layer","alcohol","MB",247,16931187.4356
53,"SCiw","Superior colliculus, motor related, intermediate white layer","alcohol","MB",251,18300076.3158
53,"SNr","Substantia nigra, reticular part","alcohol","MB",252,2383499.2224
53,"VTA","Ventral tegmental area","alcohol","MB",253,3606592.85714
53,"VTN","Ventral tegmental nucleus","alcohol","MB",254,2935250
53,"IC","Inferior colliculus","alcohol","MB",256,7533089.03695
53,"MEV","Midbrain trigeminal nucleus","alcohol","MB",257,7286230.76923
53,"NB","Nucleus of the brachium of the inferior colliculus","alcohol","MB",258,3751460
53,"PBG","Parabigeminal nucleus","alcohol","MB",259,2727363.63636
53,"SAG","Nucleus sagulum","alcohol","MB",260,5137583.33333
53,"SCop","Superior colliculus, optic layer","alcohol","MB",262,18957522.6337
53,"SCsg","Superior colliculus, superficial gray layer","alcohol","MB",263,6744116.27907
53,"PPN","Pedunculopontine nucleus","alcohol","MB",265,6558597.8836
53,"CLI","Central linear nucleus raphe","alcohol","MB",267,7203344.82759
53,"DR","Dorsal nucleus raphe","alcohol","MB",268,11051312.5
53,"IF","Interfascicular nucleus raphe","alcohol","MB",269,13904750
53,"IPN","Interpeduncular nucleus","alcohol","MB",270,4180669.42149
53,"SNc","Substantia nigra, compact part","alcohol","MB",271,4513134.14634
53,"BAC","Bed nucleus of the anterior commissure","alcohol","PAL",288,5038000
53,"BST","Bed nuclei of the stria terminalis","alcohol","PAL",289,5652670.80745
53,"GPe","Globus pallidus, external segment","alcohol","PAL",291,3793328.90855
53,"GPi","Globus pallidus, internal segment","alcohol","PAL",292,3471428.57143
53,"MSC","Medial septal complex","alcohol","PAL",294,4736492.40122
53,"TRS","Triangular nucleus of septum","alcohol","PAL",297,9644824.17582
53,"MA","Magnocellular nucleus","alcohol","PAL",299,2994970.37037
53,"SI","Substantia innominata","alcohol","PAL",300,5670363.93714
53,"LS","Lateral septal nucleus","alcohol","STR",303,13944986.5659
53,"SF","Septofimbrial nucleus","alcohol","STR",307,13945445.3782
53,"CP","Caudoputamen","alcohol","STR",309,10146480.3666
53,"ACB","Nucleus accumbens","alcohol","STR",311,10441346.6742
53,"FS","Fundus of striatum","alcohol","STR",312,13061389.2216
53,"OT","Olfactory tubercle","alcohol","STR",313,2437265.90331
53,"AAA","Anterior amygdalar area","alcohol","STR",315,5528627.45098
53,"BA","Bed nucleus of the accessory olfactory tract","alcohol","STR",316,7753655.17241
53,"CEA","Central amygdalar nucleus","alcohol","STR",317,7310323.91714
53,"IA","Intercalated amygdalar nucleus","alcohol","STR",318,12149386.3636
53,"MEA","Medial amygdalar nucleus","alcohol","STR",319,9364702.2293
53,"HIP","Hippocampal region","alcohol","CTXpl",323,7486800.84746
53,"RHP","Retrohippocampal region","alcohol","CTXpl",333,5326775.54439
53,"ACA","Anterior cingulate area","alcohol","CTXpl",343,11667114.5946
53,"AI","Agranular insular area","alcohol","CTXpl",354,11790006.5156
53,"AUD","Auditory areas","alcohol","CTXpl",370,13057885.7262
53,"ECT","Ectorhinal area","alcohol","CTXpl",395,9706168.83117
53,"FRP","Frontal pole, cerebral cortex","alcohol","CTXpl",400,4965424.06877
53,"GU","Gustatory areas","alcohol","CTXpl",404,16397822.695
53,"ILA","Infralimbic area","alcohol","CTXpl",410,9291537.87879
53,"MO","Somatomotor areas","alcohol","CTXpl",415,11064632.8017
53,"ORB","Orbital area","alcohol","CTXpl",426,12800827.9352
53,"PERI","Perirhinal area","alcohol","CTXpl",442,6795712.17105
53,"PL","Prelimbic area","alcohol","CTXpl",447,10212205.7613
53,"PTLp","Posterior parietal association areas","alcohol","CTXpl",452,13902597.0009
53,"RSP","Retrosplenial area","alcohol","CTXpl",465,8251081.27453
53,"SS","Somatosensory areas","alcohol","CTXpl",481,17891767.3289
53,"TEa","Temporal association areas","alcohol","CTXpl",531,9799574.58564
53,"VIS","Visual areas","alcohol","CTXpl",537,17454162.4762
53,"VISC","Visceral area","alcohol","CTXpl",585,13125769.7674
53,"AOB","Accessory olfactory bulb","alcohol","CTXpl",592,716421.052632
53,"AON","Anterior olfactory nucleus","alcohol","CTXpl",594,8470912.97209
53,"COA","Cortical amygdalar area","alcohol","CTXpl",595,4844531.89493
53,"DP","Dorsal peduncular area","alcohol","CTXpl",598,7475702.9703
53,"MOB","Main olfactory bulb","alcohol","CTXpl",599,3698146.0177
53,"NLOT","Nucleus of the lateral olfactory tract","alcohol","CTXpl",600,5349378.37838
53,"PAA","Piriform-amygdalar area","alcohol","CTXpl",603,3193756.86275
53,"PIR","Piriform area","alcohol","CTXpl",604,9419901.50009
53,"TR","Postpiriform transition area","alcohol","CTXpl",605,4778028.63436
53,"TT","Taenia tecta","alcohol","CTXpl",606,7599099.40653
53,"BLAa","Basolateral amygdalar nucleus, anterior part","alcohol","CTXsp",609,8849464.91228
53,"BLAp","Basolateral amygdalar nucleus, posterior part","alcohol","CTXsp",610,10914360.9272
53,"BLAv","Basolateral amygdalar nucleus, ventral part","alcohol","CTXsp",611,6078339.62264
53,"BMA","Basomedial amygdalar nucleus","alcohol","CTXsp",612,9765733.75262
53,"CLA","Claustrum","alcohol","CTXsp",613,20118300.4292
53,"EPd","Endopiriform nucleus, dorsal part","alcohol","CTXsp",615,10507865.0386
53,"EPv","Endopiriform nucleus, ventral part","alcohol","CTXsp",616,13594141.4634
53,"LA","Lateral amygdalar nucleus","alcohol","CTXsp",617,5305988.67925
53,"PA","Posterior amygdalar nucleus","alcohol","CTXsp",618,10335158.9404
54,"ACVII","Accessory facial motor nucleus","cue","HB",80,10494500
54,"GRN","Gigantocellular reticular nucleus","cue","HB",81,8004456.92884
54,"IRN","Intermediate reticular nucleus","cue","HB",82,5313021.16402
54,"MARN","Magnocellular reticular nucleus","cue","HB",83,4200458.82353
54,"PARN","Parvicellular reticular nucleus","cue","HB",84,6167514.92537
54,"VI","Abducens nucleus","cue","HB",85,18743800
54,"VII","Facial motor nucleus","cue","HB",86,3443578.94737
54,"VNC","Vestibular nuclei","cue","HB",87,2877213.27014
54,"CN","Cochlear nuclei","cue","HB",94,3207949.74874
54,"NTB","Nucleus of the trapezoid body","cue","HB",97,8963172.41379
54,"B","Barrington's nucleus","cue","HB",101,18057666.6667
54,"DTN","Dorsal tegmental nucleus","cue","HB",102,7578100
54,"PCG","Pontine central gray","cue","HB",103,13438114.8325
54,"PG","Pontine gray","cue","HB",104,47831070.4225
54,"PRNc","Pontine reticular nucleus, caudal part","cue","HB",105,17055890.4494
54,"SG","Supragenual nucleus","cue","HB",106,8563500
54,"SUT","Supratrigeminal nucleus","cue","HB",107,31809822.5806
54,"TRN","Tegmental reticular nucleus","cue","HB",108,28464009.009
54,"V","Motor nucleus of trigeminal","cue","HB",109,12882980.2632
54,"CS","Superior central nucleus raphe","cue","HB",111,8709327.65957
54,"LC","Locus ceruleus","cue","HB",112,16458833.3333
54,"LDT","Laterodorsal tegmental nucleus","cue","HB",113,21338461.5385
54,"NI","Nucleus incertus","cue","HB",114,9331400
54,"PRNr","Pontine reticular nucleus","cue","HB",115,11668994.6467
54,"SLC","Subceruleus nucleus","cue","HB",116,23524400
54,"SLD","Sublaterodorsal nucleus","cue","HB",117,23940785.7143
54,"NLL","Nucleus of the lateral lemniscus","cue","HB",119,3287783.13253
54,"PB","Parabrachial nucleus","cue","HB",120,18073729.4833
54,"PSV","Principal sensory nucleus of the trigeminal","cue","HB",121,10306540.2299
54,"SOC","Superior olivary complex","cue","HB",122,7270538.96104
54,"LHA","Lateral hypothalamic area","cue","HY",129,14118716.9391
54,"LPO","Lateral preoptic area","cue","HY",130,12870177.8846
54,"PST","Preparasubthalamic nucleus","cue","HY",131,15998250
54,"PSTN","Parasubthalamic nucleus","cue","HY",132,14682550
54,"RCH","Retrochiasmatic area","cue","HY",133,5408433.96226
54,"STN","Subthalamic nucleus","cue","HY",134,4894183.33333
54,"TU","Tuberal nucleus","cue","HY",135,4874576.08696
54,"ZI","Zona incerta","cue","HY",136,18636916.1793
54,"AHN","Anterior hypothalamic nucleus","cue","HY",139,16366898.8439
54,"MBO","Mammillary body","cue","HY",140,2596092.94872
54,"MPN","Medial preoptic nucleus","cue","HY",147,11087000
54,"PH","Posterior hypothalamic nucleus","cue","HY",148,19429400.6849
54,"PMv","Ventral premammillary nucleus","cue","HY",149,4673666.66667
54,"PVHd","Paraventricular hypothalamic nucleus, descending division","cue","HY",150,19387555.5556
54,"VMH","Ventromedial hypothalamic nucleus","cue","HY",151,3534441.62437
54,"ADP","Anterodorsal preoptic nucleus","cue","HY",153,15140571.4286
54,"AVP","Anteroventral preoptic nucleus","cue","HY",154,6094769.23077
54,"AVPV","Anteroventral periventricular nucleus","cue","HY",155,7748518.51852
54,"DMH","Dorsomedial nucleus of the hypothalamus","cue","HY",156,16501924.7312
54,"MEPO","Median preoptic nucleus","cue","HY",157,5805972.60274
54,"MPO","Medial preoptic area","cue","HY",158,9255242.25352
54,"PD","Posterodorsal preoptic nucleus","cue","HY",159,23781000
54,"PS","Parastrial nucleus","cue","HY",160,14640153.8462
54,"PVp","Periventricular hypothalamic nucleus, posterior part","cue","HY",161,776448.275862
54,"PVpo","Periventricular hypothalamic nucleus, preoptic part","cue","HY",162,10628083.3333
54,"SBPV","Subparaventricular zone","cue","HY",163,15692419.3548
54,"SFO","Subfornical organ","cue","HY",164,664250
54,"VLPO","Ventrolateral preoptic nucleus","cue","HY",165,3695333.33333
54,"ARH","Arcuate hypothalamic nucleus","cue","HY",167,387021.505376
54,"PVH","Paraventricular hypothalamic nucleus","cue","HY",168,10597193.8776
54,"PVa","Periventricular hypothalamic nucleus, anterior part","cue","HY",169,9517666.66667
54,"PVi","Periventricular hypothalamic nucleus, intermediate part","cue","HY",170,3412909.09091
54,"SO","Supraoptic nucleus","cue","HY",171,9630185.18519
54,"ATN","Anterior group of the dorsal thalamus","cue","TH",174,13193790.2375
54,"EPI","Epithalamus","cue","TH",181,4940799.01961
54,"GENv","Geniculate group, ventral thalamus","cue","TH",184,35012567.7419
54,"ILM","Intralaminar nuclei of the dorsal thalamus","cue","TH",188,16558195.1807
54,"LAT","Lateral group of the dorsal thalamus","cue","TH",193,10554522.316
54,"MED","Medial group of the dorsal thalamus","cue","TH",198,12444629.3375
54,"MTN","Midline group of the dorsal thalamus","cue","TH",203,37701696.9697
54,"RT","Reticular nucleus of the thalamus","cue","TH",206,5432009.74659
54,"GENd","Geniculate group, dorsal thalamus","cue","TH",208,8527212.04819
54,"PP","Peripeduncular nucleus","cue","TH",211,11426400
54,"SPA","Subparafascicular area","cue","TH",212,26123476.1905
54,"SPF","Subparafascicular nucleus","cue","TH",213,20919794.6429
54,"VENT","Ventral group of the dorsal thalamus","cue","TH",216,16840287.7802
54,"CUN","Cuneiform nucleus","cue","MB",226,10185292.0354
54,"EW","Edinger-Westphal nucleus","cue","MB",227,55897153.8462
54,"III","Oculomotor nucleus","cue","MB",228,30752538.4615
54,"IV","Trochlear nucleus","cue","MB",229,47611000
54,"LT","Lateral terminal nucleus of the accessory optic tract","cue","MB",230,10437666.6667
54,"MRN","Midbrain reticular nucleus","cue","MB",231,17930947.1047
54,"ND","Nucleus of Darkschewitsch","cue","MB",233,38424500
54,"PRC","Precommissural nucleus","cue","MB",234,46687166.6667
54,"APN","Anterior pretectal nucleus","cue","MB",236,19234956.3107
54,"MPT","Medial pretectal area","cue","MB",237,40492681.8182
54,"NOT","Nucleus of the optic tract","cue","MB",238,25020818.1818
54,"NPC","Nucleus of the posterior commissure","cue","MB",239,36010447.0588
54,"OP","Olivary pretectal nucleus","cue","MB",240,30482733.3333
54,"PPT","Posterior pretectal nucleus","cue","MB",241,35712291.6667
54,"RN","Red nucleus","cue","MB",242,18913907.2581
54,"RR","Midbrain reticular nucleus, retrorubral area","cue","MB",243,13036124.2604
54,"SCdg","Superior colliculus, motor related, deep gray layer","cue","MB",245,23260238.806
54,"SCdw","Superior colliculus, motor related, deep white layer","cue","MB",246,15852926.8293
54,"SCig","Superior colliculus, motor related, intermediate gray layer","cue","MB",247,29694096.875
54,"SCiw","Superior colliculus, motor related, intermediate white layer","cue","MB",251,29197547.2441
54,"SNr","Substantia nigra, reticular part","cue","MB",252,3719472.58065
54,"VTA","Ventral tegmental area","cue","MB",253,8022816.84982
54,"VTN","Ventral tegmental nucleus","cue","MB",254,9575750
54,"IC","Inferior colliculus","cue","MB",256,17769587.8261
54,"MEV","Midbrain trigeminal nucleus","cue","MB",257,31366363.6364
54,"NB","Nucleus of the brachium of the inferior colliculus","cue","MB",258,7908627.45098
54,"PBG","Parabigeminal nucleus","cue","MB",259,1479032.25806
54,"SAG","Nucleus sagulum","cue","MB",260,7718444.44444
54,"SCop","Superior colliculus, optic layer","cue","MB",262,30321879.3103
54,"SCsg","Superior colliculus, superficial gray layer","cue","MB",263,11902218.9922
54,"PPN","Pedunculopontine nucleus","cue","MB",265,15050078.2123
54,"CLI","Central linear nucleus raphe","cue","MB",267,9200241.37931
54,"DR","Dorsal nucleus raphe","cue","MB",268,26034862.7451
54,"IF","Interfascicular nucleus raphe","cue","MB",269,24368214.2857
54,"IPN","Interpeduncular nucleus","cue","MB",270,4167283.01887
54,"SNc","Substantia nigra, compact part","cue","MB",271,6904582.27848
54,"BAC","Bed nucleus of the anterior commissure","cue","PAL",288,8403666.66667
54,"BST","Bed nuclei of the stria terminalis","cue","PAL",289,17842459.9018
54,"GPe","Globus pallidus, external segment","cue","PAL",291,8932687.29642
54,"GPi","Globus pallidus, internal segment","cue","PAL",292,5719243.58974
54,"MSC","Medial septal complex","cue","PAL",294,8095280.58511
54,"TRS","Triangular nucleus of septum","cue","PAL",297,5917888.88889
54,"MA","Magnocellular nucleus","cue","PAL",299,6994976.19048
54,"SI","Substantia innominata","cue","PAL",300,9768126.82091
54,"LS","Lateral septal nucleus","cue","STR",303,19226404.8213
54,"SF","Septofimbrial nucleus","cue","STR",307,14510084.0336
54,"CP","Caudoputamen","cue","STR",309,14592202.6163
54,"ACB","Nucleus accumbens","cue","STR",311,20197725.5788
54,"FS","Fundus of striatum","cue","STR",312,15865941.9355
54,"OT","Olfactory tubercle","cue","STR",313,7830515.4707
54,"AAA","Anterior amygdalar area","cue","STR",315,15699866.6667
54,"BA","Bed nucleus of the accessory olfactory tract","cue","STR",316,22240678.5714
54,"CEA","Central amygdalar nucleus","cue","STR",317,18498777.1203
54,"IA","Intercalated amygdalar nucleus","cue","STR",318,22171494.1176
54,"MEA","Medial amygdalar nucleus","cue","STR",319,19181045.0886
54,"HIP","Hippocampal region","cue","CTXpl",323,10930887.5726
54,"RHP","Retrohippocampal region","cue","CTXpl",333,12134870.8798
54,"ACA","Anterior cingulate area","cue","CTXpl",343,15195196.468
54,"AI","Agranular insular area","cue","CTXpl",354,16991970.1208
54,"AUD","Auditory areas","cue","CTXpl",370,20923544.5144
54,"ECT","Ectorhinal area","cue","CTXpl",395,19354586.0656
54,"FRP","Frontal pole, cerebral cortex","cue","CTXpl",400,10415769.2308
54,"GU","Gustatory areas","cue","CTXpl",404,17275768.7688
54,"ILA","Infralimbic area","cue","CTXpl",410,13768633.9523
54,"MO","Somatomotor areas","cue","CTXpl",415,16071748.1283
54,"ORB","Orbital area","cue","CTXpl",426,17822651.7783
54,"PERI","Perirhinal area","cue","CTXpl",442,18215709.6774
54,"PL","Prelimbic area","cue","CTXpl",447,13160099.1667
54,"PTLp","Posterior parietal association areas","cue","CTXpl",452,22281657.754
54,"RSP","Retrosplenial area","cue","CTXpl",465,13644509.8134
54,"SS","Somatosensory areas","cue","CTXpl",481,21971320.578
54,"TEa","Temporal association areas","cue","CTXpl",531,14247170.7317
54,"VIS","Visual areas","cue","CTXpl",537,23874419.7289
54,"VISC","Visceral area","cue","CTXpl",585,17744337.2881
54,"AOB","Accessory olfactory bulb","cue","CTXpl",592,9188882.35294
54,"AON","Anterior olfactory nucleus","cue","CTXpl",594,19163150
54,"COA","Cortical amygdalar area","cue","CTXpl",595,12943519.1939
54,"DP","Dorsal peduncular area","cue","CTXpl",598,13520372.7273
54,"MOB","Main olfactory bulb","cue","CTXpl",599,15927000
54,"NLOT","Nucleus of the lateral olfactory tract","cue","CTXpl",600,15001755.5556
54,"PAA","Piriform-amygdalar area","cue","CTXpl",603,9868447.27273
54,"PIR","Piriform area","cue","CTXpl",604,16067294.8932
54,"TR","Postpiriform transition area","cue","CTXpl",605,12185436.8071
54,"TT","Taenia tecta","cue","CTXpl",606,16459047.7002
54,"BLAa","Basolateral amygdalar nucleus, anterior part","cue","CTXsp",609,16414546.2687
54,"BLAp","Basolateral amygdalar nucleus, posterior part","cue","CTXsp",610,14443530.2491
54,"BLAv","Basolateral amygdalar nucleus, ventral part","cue","CTXsp",611,17712431.1927
